f1,f2,f3,f4,f5,f6,f7,f8,f9
4852.849,2174.535,4250.879,2955.198,5106.002,4312.09,2596.846,530.283,3161.472
5288.115,2345.676,4043.179,2861.5640000000008,5129.009,4284.035,2836.7790000000005,718.1469999999998,3479.079
3194.222,4380.278,2610.944,4595.833,4224.944,1243.222,493.111,70.444,634.0
9978.768,1857.294,1142.87,1959.205,1142.87,3023.2670000000007,5936.951,3366.0290000000005,6269.876
10242.819,1270.248,889.174,1524.2979999999998,889.174,3047.163,6375.443,3656.365,5953.651999999999
460.714,859.2139999999998,4852.643,3856.929,3540.5,3953.143,339.4290000000001,0.0,0.0
8910.521,232.363,494.328,590.999,299.226,4657.791,6528.104,5919.446999999999,6248.401
2574.57,0.0,4615.713,2875.172,3141.663,4681.698,1943.971,879.518,1553.96
9614.836,398.73800000000006,258.145,442.534,258.145,4598.335999999998,6911.109,6214.017,6739.039000000002
10643.683,939.086,1318.149,202.792,1419.545,3672.334,5161.277,3678.379,7134.113
9338.93,422.655,124.31,422.655,273.482,4635.391,6727.562,6130.2159999999985,6585.892
9935.732,644.0880000000002,0.0,0.0,0.0,4450.282,6941.231,6308.156999999998,7171.651
9682.378,372.231,260.562,446.677,260.562,4516.765,6937.196,6111.164000000002,6656.335
11424.806,0.0,81.009,12.463,87.241,3139.509,6953.463000000002,4425.2040000000015,6136.093000000002
945.118,164.81799999999996,3949.127,3716.826,1626.111,4476.458,1120.066,787.436,1198.214
1033.576,1118.707,4091.546,4159.669,1919.713,3474.934,703.0,265.161,827.555
6037.265,0.0,1653.511,1556.246,680.8580000000002,4687.871,4694.392,4266.812,4368.291
389.824,568.1469999999998,4907.088,3915.206,3199.618,4136.118,432.353,13.412,73.765
125.561,77.268,5014.122,3855.415,2794.366,4446.146,509.122,19.317,106.244
601.127,656.063,4210.576,4117.747,1851.589,3774.38,703.0,92.481,508.646
440.142,0.0,4971.766,3777.822,2808.7990000000004,4656.6590000000015,791.242,79.766,442.05300000000005
579.7,169.112,4139.673,3896.162,1704.571,4299.259,949.715,339.055,719.887
456.147,0.0,5012.167,3768.426,2865.496,4657.469,783.9839999999998,48.01600000000001,432.14
385.846,0.0,5016.846,3789.538,2853.308,4630.154,735.2310000000001,40.615,365.538
0.0,142.154,5016.846,3688.0,3036.077,4406.769,410.30800000000005,0.0,0.0
6097.45,3889.429,1379.945,3620.49,2273.242,2754.967,3010.613,2488.702,4718.17
5557.8319999999985,4842.037,1757.409,4618.368,2900.426,1619.182,2478.056,512.648,3455.187
7019.732,3870.899,1626.081,3692.138,2268.2270000000008,3426.8920000000007,3849.658,2292.21,6093.8719999999985
7131.177,3926.102,1612.081,3696.784,2276.404,3399.148,3885.818,2298.955,6178.939
727.467,1122.361,4716.215,3979.646,3571.843,3741.547,330.394,39.942,59.912
2346.084,3767.191,2980.983,4525.404,3991.657,1474.5510000000004,78.506,77.258,115.888
4089.318,4623.151,2275.948,4640.568,3706.108,1300.008,1210.903,206.077,1674.533
2712.527,4169.297000000001,2693.446,4602.081,4066.662,1196.486,174.351,62.324,242.27
2937.535,4408.419,2620.6020000000008,4606.558,4276.44,1065.153,230.599,72.344,282.263
1887.366,2869.046,2870.141,4542.278,2523.613,1924.507,417.57,70.803,389.415
5570.136,4877.455,1722.818,4588.545,2886.818,1479.545,2386.364,421.909,3356.182
5570.529,4852.12,1768.381,4648.445,2919.419000000001,1550.247,2442.139,418.767,3388.39
9619.752,1609.047,0.0,0.0,0.0,3507.523,6175.3319999999985,6047.678000000001,6880.8319999999985
1107.226,252.495,3858.152,3705.284,1642.5279999999998,4459.416,1197.24,842.952,1322.261
12131.663,1485.307,0.0,0.0,0.0,3048.576,5277.427,4048.176,8682.365
11502.022,0.0,0.0,0.0,0.0,3102.391,6999.522,4457.174,6174.565
2541.034,3882.016,3459.8,4312.707,4937.383,1618.186,141.007,188.607,29.016
1074.36,1605.48,4641.2,3973.48,4069.84,3432.0,319.56,88.92,13.68
2838.417,4289.667,2831.417,4531.167,4466.167,1190.917,201.333,101.0,199.833
2851.091,4187.851,2656.201,4599.253,4081.422,1250.974,314.3640000000001,40.805,367.247
2958.23,4402.582,2615.549,4605.762,4270.992,1082.344,258.557,67.279,307.639
8061.791,0.0,778.64,732.8380000000002,320.617,4703.86,5986.073,5496.147,5650.566999999999
10377.868,336.769,0.0,0.0,0.0,4339.556,6714.349,6013.885,7220.4540000000015
11306.407,0.0,0.0,0.0,0.0,3295.296,7015.778,4711.852,6248.259
2275.294,3645.633,2654.495,4617.725,3303.862,1389.495,205.734,31.541,173.477
2549.939,3957.184,3269.98,4383.633,4742.102,1490.4489999999996,120.551,152.02,23.388
2424.176,3816.387,2601.943,4630.854,3447.609000000001,1299.866,220.156,33.65,211.029
2947.396,4415.567,2604.163,4609.228,4260.5340000000015,1054.745,241.513,71.649,285.45
2143.842,3334.472,2502.73,4628.679,2684.088,1476.977,301.184,46.625,256.437
2224.521,3515.7,2550.221,4629.371,2992.3140000000008,1404.236,247.407,37.729,207.507
